22177991,Eighty-year trends in infant weight and length growth: the Fels Longitudinal Study.,J Pediatr,Johnson W and Choh AC and Soloway LE and Czerwinski SA and Towne B and Demerath EW,Missing,"OBJECTIVES: To investigate secular trends in weight and length growth from birth to 3 years of age in infants born from 1930 to 2008, and to assess whether these trends were associated with concurrent trends in pace of infant skeletal maturation and maternal body mass index. STUDY DESIGN: Longitudinal weight and length data from 620 infants (302 girls) were analyzed with mixed effects modeling to produce growth curves and predicted anthropometry for infants born from 1930 to 1949, 1950 to 1969, 1970 to 1989, and 1990 to 2008. RESULTS: The most pronounced differences in growth occurred in the first year of life. Infants born after 1970 were approximately 450 g heavier and 1.4 cm longer at birth, but demonstrated slower growth to 1 year of age than infants born before 1970. Growth trajectories converged after 1 year of age. There was no evidence that relative skeletal age, maternal body mass index, or maternal age together mediated associations between cohort and growth. CONCLUSIONS: Recent birth cohorts may be characterized not only by greater birth size, but also by subsequent catch-down growth. Trends over time in human growth do not increase monotonically, and growth velocity in the first year may have declined compared with preceding generations.","Analysis of Variance *Birth Weight Body Composition *Body Height Body Mass Index Child Development/*physiology Cohort Studies Female Follow-Up Studies Growth and Development/*physiology Humans Infant Infant, Newborn Linear Models Longitudinal Studies Male Risk Factors Sex Factors Time Factors"
22722859,Analysis of Plasmodium falciparum diversity in natural infections by deep sequencing.,Nature,Manske M and Miotto O and Campino S and Auburn S and Almagro-Garcia J and Maslen G and O'Brien J and Djimde A and Doumbo O and Zongo I and Ouedraogo JB and Michon P and Mueller I and Siba P and Nzila A and Borrmann S and Kiara SM and Marsh K and Jiang H and Su XZ and Amaratunga C and Fairhurst R and Socheat D and Nosten F and Imwong M and White NJ and Sanders M and Anastasi E and Alcock D and Drury E and Oyola S and Quail MA and Turner DJ and Ruano-Rubio V and Jyothi D and Amenga-Etego L and Hubbart C and Jeffreys A and Rowlands K and Sutherland C and Roper C and Mangano V and Modiano D and Tan JC and Ferdig MT and Amambua-Ngwa A and Conway DJ and Takala-Harrison S and Plowe CV and Rayner JC and Rockett KA and Clark TG and Newbold CI and Berriman M and MacInnis B and Kwiatkowski DP,Missing,"Malaria elimination strategies require surveillance of the parasite population for genetic changes that demand a public health response, such as new forms of drug resistance. Here we describe methods for the large-scale analysis of genetic variation in Plasmodium falciparum by deep sequencing of parasite DNA obtained from the blood of patients with malaria, either directly or after short-term culture. Analysis of 86,158 exonic single nucleotide polymorphisms that passed genotyping quality control in 227 samples from Africa, Asia and Oceania provides genome-wide estimates of allele frequency distribution, population structure and linkage disequilibrium. By comparing the genetic diversity of individual infections with that of the local parasite population, we derive a metric of within-host diversity that is related to the level of inbreeding in the population. An open-access web application has been established for the exploration of regional differences in allele frequency and of highly differentiated loci in the P. falciparum genome.","Alleles *Biodiversity Genome, Protozoan Genotype *High-Throughput Nucleotide Sequencing Humans Malaria, Falciparum/*parasitology Phylogeny Plasmodium falciparum/classification/*genetics Polymorphism, Single Nucleotide Principal Component Analysis"
22704550,Transplantation of an allogeneic vein bioengineered with autologous stem cells: a proof-of-concept study.,Lancet,Olausson M and Patil PB and Kuna VK and Chougule P and Hernandez N and Methe K and Kullberg-Lindh C and Borg H and Ejnell H and Sumitran-Holgersson S,Missing,"BACKGROUND: Extrahepatic portal vein obstruction can have severe health consequences. Variceal bleeding associated with this disorder causes upper gastrointestinal bleeding, leading to substantial morbidity and mortality. We report the clinical transplantation of a deceased donor iliac vein graft repopulated with recipient autologous stem cells in a patient with extrahepatic portal vein obstruction. METHODS: A 10 year old girl with extrahepatic portal vein obstruction was admitted to the Sahlgrenska University Hospital in Gothenburg, Sweden, for a bypass procedure between the superior mesenteric vein and the intrahepatic left portal vein (meso Rex bypass). A 9 cm segment of allogeneic donor iliac vein was decellularised and subsequently recellularised with endothelial and smooth muscle cells differentiated from stem cells obtained from the bone marrow of the recipient. This graft was used because the patient's umbilical vein was not suitable and other strategies (eg, liver transplantation) require lifelong immunosuppression. FINDINGS: The graft immediately provided the recipient with a functional blood supply (25-30 cm/s in the portal vein and 40 mL/s in the artery was measured intraoperatively and confirmed with ultrasound). The patient had normal laboratory values for 9 months. However, at 1 year the blood flow was low and, on exploration, the shunt was patent but too narrow due to mechanical obstruction of tissue in the mesocolon. Once the tissue causing the compression was removed the graft dilated. We therefore used a second stem-cell populated vein graft to lengthen the previous graft. After this second operation, the portal pressure was reduced from 20 mm Hg to 13 mm Hg and blood flow was 25-40 cm/s in the portal vein. With restored portal circulation the patient has substantially improved physical and mental function and growth. The patient has no anti-endothelial cell antibodies and is receiving no immunosuppressive drugs. INTERPRETATION: An acellularised deceased donor vein graft recellularised with autologous stem cells can be considered for patients in need of vascular vein shunts without the need for immunosuppression. FUNDING: Swedish Government.","Child Female Humans Iliac Vein/*transplantation Liver Diseases/*surgery Portal Vein/*surgery Portasystemic Shunt, Surgical/*methods *Stem Cell Transplantation Treatment Outcome Vascular Diseases/*surgery"
22689804,Surveillance computed tomography imaging and detection of relapse in intermediate- and advanced-stage pediatric Hodgkin's lymphoma: a report from the Children's Oncology Group.,J Clin Oncol,Voss SD and Chen L and Constine LS and Chauvenet A and Fitzgerald TJ and Kaste SC and Slovis T and Schwartz CL,harvard,"PURPOSE Children with Hodgkin's lymphoma (HL) routinely undergo surveillance computed tomography (CT) imaging for up to 5 years after therapy, resulting in cost and radiation exposure, without clear benefit. The objective of this study was to determine the contribution of surveillance CT, as compared with clinical findings, to detection of disease recurrence. PATIENTS AND METHODS Two hundred sixteen patients, age </= 21 years old, were treated on the multicenter Pediatric Oncology Group 9425 trial. Data for patients who experienced relapse were retrospectively reviewed to determine whether imaging or clinical events prompted suspicion of disease recurrence. Correlation was made to disease stage, time to recurrence, relapse site, and overall survival (OS). Results With a median follow-up time of 7.4 years, 25 (11.6%) of 216 patients had experienced a relapse, of whom 23 experienced local relapse. Median time to relapse was 7.6 months (range, 0.2 to 48.9 months). Nineteen relapses (76%) were detected based on symptoms, laboratory or physical examination findings, and two relapses (8%) were detected by imaging within the first year after therapy. Only four patients (16%) had their recurrence detected exclusively by surveillance imaging after the first year. Six deaths occurred, all in patients who experienced relapse within the first year after therapy. No patient with a recurrence after 1 year off treatment has died, regardless of how the recurrence was detected. CONCLUSION The majority of pediatric HL relapses occurred within the first year after therapy or were detected based on change in clinical status. Detecting late relapse, whether by imaging or clinical change, did not affect OS. These findings indicate that CT is overused for routine surveillance of patients with HL.","Adolescent Child Child, Preschool Female Follow-Up Studies Hodgkin Disease/mortality/*pathology/*radiography/therapy Humans Kaplan-Meier Estimate Magnetic Resonance Imaging Male Multimodal Imaging Neoplasm Staging *Population Surveillance/methods Positron-Emission Tomography Predictive Value of Tests Recurrence Retrospective Studies Salvage Therapy *Tomography, X-Ray Computed Treatment Outcome Young Adult"
22628493,Secondhand smoke exposure predicted COPD and other tobacco-related mortality in a 17-year cohort study in China.,Chest,He Y and Jiang B and Li LS and Li LS and Ko L and Wu L and Sun DL and He SF and Liang BQ and Hu FB and Lam TH,Missing,"BACKGROUND: Prospective evidence on the association between secondhand smoke (SHS) and COPD and ischemic stroke is scarce. METHODS: We prospectively examined the relationship between SHS and major tobacco-related deaths, particularly COPD and stroke, in 910 Chinese (439 men, 471 women) who never smoked from a 17-year follow-up study in Xi'an, China. SHS exposure was defi ned as exposure to another person's tobacco smoke at home or in the workplace. RESULTS: At baseline among the 910 subjects, 44.2% were exposed to SHS at home, 52.9% in the workplace, and 67.1% at home, work, or both. From March 1, 1994, to July 1, 2011, 249 (150 men,99 women) died within 14,016 person-years. Those who were exposed to SHS had increased mortality due to coronary heart disease (adjusted relative risk [RR], 2.15; 95% CI, 1.00-4.61), ischemic stroke (RR, 2.88; 95% CI, 1.10-7.55), lung cancer (RR, 2.00; 95% CI, 0.62-6.40), COPD (RR, 2.30;95% CI, 1.06-5.00), and all causes (RR, 1.72; 95% CI, 1.29-2.20), with significant dose-response relationships between cumulative SHS exposure at home and work and the increased risk of cause-specific and total mortality (P for linear trend ranged from .045 to , .001). CONCLUSIONS: This study shows dose-response relationships between SHS and major tobacco-related mortality and provides new evidence to support causation for COPD and ischemic stroke.","Cause of Death/trends China/epidemiology Cross-Sectional Studies Female Follow-Up Studies *Forecasting Humans Male Middle Aged Prospective Studies Pulmonary Disease, Chronic Obstructive/*mortality Risk Factors Smoking/adverse effects/*mortality Survival Rate/trends Time Factors Tobacco Products/*adverse effects Tobacco Smoke Pollution/*adverse effects"
22696386,Long-acting FSH versus daily FSH for women undergoing assisted reproduction.,Cochrane Database Syst Rev,Pouwer AW and Farquhar C and Kremer JA,ru,"BACKGROUND: Assisted reproduction techniques (ART) such as in vitro fertilisation (IVF) and intracytoplasmic sperm injection (ICSI) can help subfertile couples to create a family. It is necessary to induce multiple follicles; this is achieved by follicle stimulating hormone (FSH) injections. Current treatment regimens prescribe daily injections of FSH (urinary FSH with or without luteinizing hormone (LH) injections or recombinant FSH (rFSH)).Recombinant DNA technologies have produced a new recombinant molecule which is a long-acting FSH, named corifollitropin alfa (Elonva) or FSH-CTP. A single dose of long-acting FSH is able to keep the circulating FSH level above the threshold necessary to support multi-follicular growth for an entire week. The optimal dose of long-acting FSH is still being determined. A single injection of long-acting FSH can replace seven daily FSH injections during the first week of controlled ovarian stimulation (COS) and can make assisted reproduction more patient friendly. OBJECTIVES: To compare the effectiveness of long-acting FSH versus daily FSH in terms of pregnancy and safety outcomes in women undergoing IVF or ICSI treatment cycles. SEARCH METHODS: We searched the following electronic databases, trial registers and websites: the Cochrane Central Register of Controlled Trials (CENTRAL), the Menstrual Disorders and Subfertility Group (MDSG) Specialised Register, MEDLINE, EMBASE, PsycINFO, CINAHL, electronic trial registers for ongoing and registered trials, citation indexes, conference abstracts in the ISI Web of Knowledge, LILACS, Clinical Study Results (for clinical trial results of marketed pharmaceuticals), PubMed and OpenSIGLE (10 October 2011). We also carried out handsearches. SELECTION CRITERIA: All randomised controlled trials (RCTs) comparing long-acting FSH versus daily FSH in women who were part of a couple with subfertility and undertaking IVF or ICSI treatment cycles with a GnRH antagonist or agonist protocol were included. DATA COLLECTION AND ANALYSIS: Data extraction and assessment of risk of bias was independently done by two review authors. Original trial authors were contacted in the case of missing data. We calculated Peto odds ratios for each outcome; our primary outcomes were live birth rate and ovarian hyperstimulation syndrome (OHSS) rate. MAIN RESULTS: We included four RCTs with a total of 2335 participants. A comparison of long-acting FSH versus daily FSH did not show evidence of difference in effect on overall live birth rate (Peto OR 0.92; 95% CI 0.76 to 1.10, 4 RCTs, 2335 women) or OHSS (Peto OR 1.12; 95% CI 0.79 to 1.60, 4 RCTs, 2335 women). We compared subgroups by dose of long-acting FSH. There was evidence of reduced live birth rate in women who received lower doses (60 to 120 mug) of long-acting FSH compared to daily FSH (Peto OR 0.60; 95% CI 0.40 to 0.91, 3 RCTs, 645 women). There was no evidence of effect on live births in the medium dose subgroup (Peto OR 1.03; 95% CI 0.84 to 1.27) and no evidence of effect on clinical pregnancy rate, ongoing pregnancy rate, multiple pregnancy rate, miscarriage rate or ectopic pregnancy rate. AUTHORS' CONCLUSIONS: The use of a medium dose of long-acting FSH is a safe treatment option and equally effective compared to daily FSH. Further research is needed to determine if long-acting FSH is safe and effective for use in hyper- or poor responders and in women with all causes of subfertility.","Female Fertilization in Vitro/*methods Follicle Stimulating Hormone/*administration & dosage Hormones/*administration & dosage Humans Live Birth Luteinizing Hormone/*administration & dosage Pregnancy Randomized Controlled Trials as Topic Recombinant Proteins/administration & dosage Sperm Injections, Intracytoplasmic"
22648722,"Supplementation with B vitamins or n-3 fatty acids and depressive symptoms in cardiovascular disease survivors: ancillary findings from the SUpplementation with FOLate, vitamins B-6 and B-12 and/or OMega-3 fatty acids (SU.FOL.OM3) randomized trial.",Am J Clin Nutr,Andreeva VA and Galan P and Torres M and Julia C and Hercberg S and Kesse-Guyot E,Missing,"BACKGROUND: Dietary factors might affect depressive symptoms. OBJECTIVE: In secondary data analyses, we examined effects of supplementation with B vitamins or n-3 (omega-3) fatty acids on depressive symptoms in cardiovascular disease survivors. DESIGN: The SUpplementation with FOLate, vitamins B-6 and B-12 and/or OMega-3 fatty acids (SU.FOL.OM3) trial was a secondary prevention trial (2003-2009; n = 2501) in which individuals aged 45-80 y were randomly assigned, by using a 2 x 2 factorial design, to receive 0.56 mg 5-methyl-tetrahydrofolate and vitamins B-6 (3 mg) and B-12 (0.02 mg); EPA and DHA (600 mg) in a 2:1 ratio; B vitamins and n-3 fatty acids; or a placebo. Depressive symptoms were evaluated at years 3 and 5 with the 30-item Geriatric Depression Scale (GDS). Overall and sex-specific ORs and 95% CIs were estimated in 2000 participants by using factorial logistic regression. RESULTS: After a median of 4.7 y of supplementation, there was no association between allocation to receive B vitamins and depressive symptoms. However, the allocation to receive n-3 fatty acids was positively associated with depressive symptoms (GDS >10) in men (adjusted OR: 1.28; 95% CI: 1.03, 1.61) but not in women. CONCLUSIONS: We showed no beneficial effects of a long-term, low-dose supplementation with B vitamins or n-3 fatty acids on depressive symptoms in cardiovascular disease survivors. The adverse effects of n-3 fatty acids in men merit confirmation.","Aged Aged, 80 and over Antidepressive Agents/adverse effects/*therapeutic use Cardiovascular Diseases/prevention & control/*psychology Combined Modality Therapy Depression/*diet therapy/drug therapy *Dietary Supplements/adverse effects Double-Blind Method Fatty Acids, Omega-3/adverse effects/*therapeutic use Female Humans Intention to Treat Analysis Male Middle Aged Psychiatric Status Rating Scales Recurrence/prevention & control Sex Characteristics Tetrahydrofolates/adverse effects/therapeutic use Vitamin B 12/adverse effects/therapeutic use Vitamin B 6/adverse effects/therapeutic use Vitamin B Complex/adverse effects/*therapeutic use"
22689809,Association between colonoscopy and colorectal cancer mortality in a US cohort according to site of cancer and colonoscopist specialty.,J Clin Oncol,Baxter NN and Warren JL and Barrett MJ and Stukel TA and Doria-Rose VP,Missing,"PURPOSE: We designed this study to evaluate the association of colonoscopy with colorectal cancer (CRC) death in the United States by site of CRC and endoscopist specialty. METHODS: We designed a case-control study using Surveillance, Epidemiology, and End Results (SEER)-Medicare data. We identified patients (cases) diagnosed with CRC age 70 to 89 years from January 1998 through December 2002 who died as a result of CRC by 2007. We selected three matched controls without cancer for each case. Controls were assigned a referent date (date of diagnosis of the case). Colonoscopy performed from January 1991 through 6 months before the diagnosis/referent date was our primary exposure. We compared exposure to colonoscopy in cases and controls by using conditional logistic regression controlling for covariates, stratified by site of CRC. We determined endoscopist specialty by linkage to the American Medical Association (AMA) Masterfile. We assessed whether the association between colonoscopy and CRC death varied with endoscopist specialty. RESULTS: We identified 9,458 cases (3,963 proximal [41.9%], 4,685 distal [49.5%], and 810 unknown site [8.6%]) and 27,641 controls. In all, 11.3% of cases and 23.7% of controls underwent colonoscopy more than 6 months before diagnosis. Compared with controls, cases were less likely to have undergone colonoscopy (odds ratio [OR], 0.40; 95% CI, 0.37 to 0.43); the association was stronger for distal (OR, 0.24; 95% CI, 0.21 to 0.27) than proximal (OR, 0.58; 95% CI, 0.53 to 0.64) CRC. The strength of the association varied with endoscopist specialty. CONCLUSION: Colonoscopy is associated with a reduced risk of death from CRC, with the association considerably and consistently stronger for distal versus proximal CRC. The overall association was strongest if colonoscopy was performed by a gastroenterologist.",Adult Aged Case-Control Studies Cohort Studies *Colonoscopy/standards Colorectal Neoplasms/*mortality/*pathology Early Detection of Cancer Female Gastroenterology/*manpower Humans Logistic Models Male *Mass Screening/methods Medicare Middle Aged Odds Ratio Risk Assessment SEER Program United States/epidemiology
22661453,The effect of placebo conditioning on capsaicin-evoked urge to cough.,Chest,Leech J and Mazzone SB and Farrell MJ,Missing,"BACKGROUND: The urge to cough is a clinical symptom of respiratory disease that precedes the motor act of coughing. Although previous studies have shown that cough is particularly susceptible to placebo suppression, it is unclear whether the perception of an urge to cough is also modifiable by placebo. Therefore, we tested the hypothesis that capsaicin-evoked urge to cough could be suppressed by placebo conditioning. METHODS: Eleven healthy participants were unknowingly conditioned to believe that an inert inhaler temporarily suppressed capsaicin-induced urge to cough by deceptively modifying the challenge concentration of capsaicin. In subsequent testing, capsaicin-evoked urge-to-cough subjective ratings were assessed in four challenges with a single dose of inhaled capsaicin following no treatment or the placebo metered-dose inhaler. An additional 10 participants were informed that the inhaler therapy was inert prior to receiving capsaicin challenges with and without inhaler treatment. RESULTS: There was a significant decrease in mean urge-to-cough ratings to capsaicin challenge following placebo compared with no treatment followed by capsaicin challenge (P < .001), with a peak decrease of 45%. The placebo inhaler alone had no effect on urge-to-cough subjective ratings when participants were aware that it contained no active medication. CONCLUSIONS: These data confirm that the urge to cough is susceptible to placebo inhibition. This provides further evidence that higher brain networks are involved in the processing of respiratory sensations related to airway irritation.","Administration, Inhalation Adult Capsaicin/*administration & dosage/adverse effects Cough/chemically induced/*drug therapy/physiopathology Disease Progression Female Humans Male Prognosis Reference Values Reflex/*drug effects Respiratory Mechanics/*drug effects Retrospective Studies Sensory System Agents/administration & dosage"
22648383,"Influence of health insurance coverage on breast, cervical, and colorectal cancer screening in rural primary care settings.",Cancer,Carney PA and O'Malley J and Buckley DI and Mori M and Lieberman DA and Fagnan LJ and Wallace J and Liu B and Morris C,ohsu,"BACKGROUND: The current study was performed to determine, in rural settings, the relation between the type and status of insurance coverage and being up-to-date for breast, cervical, and colorectal cancer screening. METHODS: Four primary care practices in 2 rural Oregon communities participated. Medical chart reviews that were conducted between October 2008 and August 2009 assessed insurance coverage and up-to-date status for breast, cervical, and colorectal cancer screening. Inclusion criteria involved having at least 1 health care visit within the past 5 years and being aged >/= 55 years. RESULTS: The majority of patients were women aged 55 years to 70 years, employed or retired, and who had private health insurance and an average of 2.5 comorbid conditions. The overall percentage of eligible women who were up-to-date for cervical cancer screening was 30%; approximately 27% of women were up-to-date for clinical breast examination, 37% were up-to-date for mammography, and 19% were up-to-date for both mammography and clinical breast examination. Approximately 38% of men and 35% of women were up-to-date for colorectal cancer screening using any test at appropriate screening intervals. In general, having any insurance versus being uninsured was associated with undergoing cancer screening. For each type of screening, patients who had at least 1 health maintenance visit were significantly more likely to be up-to-date compared with those with no health maintenance visits. A significant interaction was found between having health maintenance visits, having any health insurance, and being up-to-date for cancer screening tests. CONCLUSIONS: Overall, the percentage of patients who were up-to-date for any cancer screening, especially cervical cancer screening, was found to be very low in rural Oregon. Patients with some form of health insurance were more likely to have had a health maintenance visit within the previous 2 years and to be up-to-date for breast, cervical, and/or colorectal cancer screening.","Aged Aged, 80 and over Breast Neoplasms/diagnosis/*economics/prevention & control Colorectal Neoplasms/diagnosis/*economics/prevention & control Early Detection of Cancer Female Follow-Up Studies Humans Insurance Coverage/*economics Insurance, Health Male *Mass Screening Middle Aged Neoplasm Staging *Primary Health Care Prognosis Retrospective Studies *Rural Population Socioeconomic Factors Uterine Cervical Neoplasms/diagnosis/*economics/prevention & control"
22710289,Prevalence of alcohol use disorders before and after bariatric surgery.,JAMA,King WC and Chen JY and Mitchell JE and Kalarchian MA and Steffen KJ and Engel SG and Courcoulas AP and Pories WJ and Yanovski SZ,pitt,"CONTEXT: Anecdotal reports suggest bariatric surgery may increase the risk of alcohol use disorder (AUD), but prospective data are lacking. OBJECTIVE: To determine the prevalence of preoperative and postoperative AUD, and independent predictors of postoperative AUD. DESIGN, SETTING, AND PARTICIPANTS: A prospective cohort study (Longitudinal Assessment of Bariatric Surgery-2) of adults who underwent bariatric surgery at 10 US hospitals. Of 2458 participants, 1945 (78.8% female; 87.0% white; median age, 47 years; median body mass index, 45.8) completed preoperative and postoperative (at 1 year and/or 2 years) assessments between 2006 and 2011. MAIN OUTCOME MEASURE: Past year AUD symptoms determined with the Alcohol Use Disorders Identification Test (indication of alcohol-related harm, alcohol dependence symptoms, or score >/=8). RESULTS: The prevalence of AUD symptoms did not significantly differ from 1 year before to 1 year after bariatric surgery (7.6% vs 7.3%; P = .98), but was significantly higher in the second postoperative year (9.6%; P = .01). The following preoperative variables were independently related to an increased odds of AUD after bariatric surgery: male sex (adjusted odds ratio [AOR], 2.14 [95% CI, 1.51-3.01]; P < .001), younger age (age per 10 years younger with preoperative AUD: AOR, 1.31 [95% CI, 1.03-1.68], P = .03; age per 10 years younger without preoperative AUD: AOR, 1.95 [95% CI, 1.65-2.30], P < .001), smoking (AOR, 2.58 [95% CI, 1.19-5.58]; P = .02), regular alcohol consumption (>/= 2 drinks/week: AOR, 6.37 [95% CI, 4.17-9.72]; P < .001), AUD (eg, at age 45, AOR, 11.14 [95% CI, 7.71-16.10]; P < .001), recreational drug use (AOR, 2.38 [95% CI, 1.37-4.14]; P = .01), lower sense of belonging (12-item Interpersonal Support Evaluation List score per 1 point lower: AOR, 1.09 [95% CI, 1.04-1.15]; P = .01), and undergoing a Roux-en-Y gastric bypass procedure (AOR, 2.07 [95% CI, 1.40-3.08]; P < .001; reference category: laparoscopic adjustable gastric band procedure). CONCLUSION: In this cohort, the prevalence of AUD was greater in the second postoperative year than the year prior to surgery or in the first postoperative year and was associated with male sex and younger age, numerous preoperative variables (smoking, regular alcohol consumption, AUD, recreational drug use, and lower interpersonal support) and undergoing a Roux-en-Y gastric bypass procedure.",Adult Aged Alcohol-Related Disorders/*epidemiology *Bariatric Surgery Cohort Studies Female Humans Male Middle Aged Obesity/*surgery Odds Ratio Postoperative Period Preoperative Period Prevalence Prospective Studies Risk Factors Sex Factors United States/epidemiology Young Adult
22711020,Living alone and cardiovascular risk in outpatients at risk of or with atherothrombosis.,Arch Intern Med,Udell JA and Steg PG and Scirica BM and Smith SC Jr and Ohman EM and Eagle KA and Goto S and Cho JI and Bhatt DL,Missing,"BACKGROUND: Living alone, a proxy for social support, has been inconsistently linked with cardiovascular risk. METHODS: We investigated whether living alone was associated with increased mortality and cardiovascular risk in the global REduction of Atherothrombosis for Continued Health (REACH) Registry. Stable outpatients at risk of or with atherothrombosis were recruited from December 1, 2003, through December 31, 2004, and followed up to 4 years for cardiovascular events. Events were examined by living arrangement with risk adjustment for age, sex, clinical risk factors, therapy, preexisting vascular disease, and sociodemographic factors. Effect modification was tested by age, sex, employment, ethnicity, education, and geography. RESULTS: Among the 44 573 REACH participants, 8594 (19%) were living alone. Living alone was associated with higher 4-year mortality (14.1% vs 11.1%) and cardiovascular death (8.6% vs 6.8%; log-rank P < .01 for both comparisons); however, there was significant effect modification by age (P value for interaction = .03). Specifically, among younger participants, living alone compared with those living with others was associated with higher mortality (age 45-65 years: 7.7% vs 5.7%; adjusted hazard ratio [HR], 1.24 [95% CI, 1.01-1.51]; age 66-80 years: 13.2% vs 12.3%; adjusted HR, 1.12 [95% CI, 1.01-1.26]), but this was not observed among older participants (age > 80 years: 24.6% vs 28.4%; adjusted HR, 0.92 [95% CI, 0.79-1.06]). A similar trend was observed for the risk of cardiovascular death. CONCLUSIONS: In an international outpatient population with atherothrombosis aged 45 years or older, living alone was associated with increased mortality among all but the most elderly patients, although this observation warrants confirmation.","Aged Aged, 80 and over Cardiovascular Diseases/*mortality *Family Characteristics Female Humans *Independent Living Internationality Loneliness Male Middle Aged Prospective Studies Risk Factors"
22711727,Maternal exercise and growth in breastfed infants: a meta-analysis of randomized controlled trials.,Pediatrics,Daley AJ and Thomas A and Cooper H and Fitzpatrick H and McDonald C and Moore H and Rooney R and Deeks JJ,Missing,"BACKGROUND AND OBJECTIVES: Studies have revealed that women who breastfeed their infants may be reluctant to exercise due to concerns that to do so would adversely affect their breast milk and consequently the growth of their infants. In this review, we seek to systematically review and statistically synthesize evidence from randomized controlled trials (RCTs) that have assessed the effects of maternal exercise on breastfed infant growth (weight gain and gain in length). METHODS: Searches of the following electronic bibliographic databases were performed to identify RCTs: Cochrane Library (CENTRAL), Medline/PubMed, Embase, Cumulative Index to Nursing and Allied Health Literature, and SPORT Discus. RCTs that compared any type of exercise intervention with other treatments or no treatment in women exclusively or predominately breastfeeding were eligible for inclusion, as were trials involving exercise as a cointervention. Two authors extracted data from studies independently. RESULTS: Four RCTs (5 comparisons) were included in the meta-analysis of infant weight gain that incorporated 170 participants. In breastfed infants, maternal exercise did not significantly affect infant weight gain (difference in mean weight gain = 18.6 g [95% confidence interval: -113.52 to 150.80, P = .73]). Only 1 trial assessed infant gain in length; no difference between the exercise and control groups was reported. Trials were classified as moderate or good methodological quality (moderate risk of bias). CONCLUSIONS: It appears that mothers can exercise and breastfeed without detriment to the growth of their infants, but this is based on limited evidence, and more research is required before this finding is confirmed.","Body Height *Breast Feeding *Child Development *Exercise Female Humans Infant Infant, Newborn *Maternal Behavior Weight Gain Weight Loss"
22711076,Risk for hepatocellular carcinoma in patients with alcoholic cirrhosis: a Danish nationwide cohort study.,Ann Intern Med,Jepsen P and Ott P and Andersen PK and Sorensen HT and Vilstrup H,Missing,"BACKGROUND: Patients with alcoholic cirrhosis are at higher risk for hepatocellular carcinoma (HCC). The role of HCC surveillance for these patients is undefined. OBJECTIVE: To provide population-based estimates of HCC incidence and comparisons of HCC-related mortality and total mortality among patients with alcoholic cirrhosis as a basis for assessing the role of HCC surveillance. DESIGN: Nationwide, registry-based, historical cohort study. SETTING: Denmark. PATIENTS: All Danish citizens with a first-time hospital diagnosis of alcoholic cirrhosis from 1993 to 2005. MEASUREMENTS: Hepatocellular carcinoma incidence and mortality starting 1 year after diagnosis of alcoholic cirrhosis through 2009; ratio of HCC-related mortality to total mortality. RESULTS: Among 8482 patients, 169 developed HCC. A total of 5734 patients died, 151 of whom had developed HCC. Five-year cumulative HCC risk was 1.0% (95% CI, 0.8% to 1.3%), and 5-year cumulative mortality was 43.7% (CI, 42.6% to 44.7%). Only 1.8% of all deaths were HCC-related. In sensitivity analyses that included all possible HCC diagnoses and a subpopulation of patients who were followed by hepatologists, the highest 5-year HCC risk was 1.9% (CI, 0.8% to 3.9%). These patients did not have higher mortality than patients in the nationwide cohort. LIMITATION: Cirrhosis and HCC diagnoses were made by hospital physicians without uniform clinical criteria, and use of registry data precluded detailed information on clinical care of patients, including HCC surveillance. CONCLUSION: Danish patients with alcoholic cirrhosis have a low risk for HCC, and HCC contributes little to their high mortality. On the basis of these data, HCC surveillance would be expected to have a minimal effect on mortality and is unlikely to be cost-effective.","Aged Carcinoma, Hepatocellular/*complications/*epidemiology/mortality Cause of Death Cohort Studies Cost-Benefit Analysis Denmark/epidemiology Female Humans Incidence Liver Cirrhosis, Alcoholic/*complications/*epidemiology/mortality Liver Neoplasms/*complications/*epidemiology/mortality Male Mass Screening/economics Middle Aged Population Surveillance Risk Factors"
